"","Species","genus","Allergen.simple","Allergen.Family","Databases","Ref.manual","Mol.alt","Allergen.genus","Types","Matched.names","Species.in.data","Accepted.names.in.data","Matches.with.database"
"1","Agrostis_capillaris","Agrostis","Poe_1","AF093: Expansin and expansin-like","AllergenOnline;AllergomeData","NA","Agr a 1;Agr g 1;Agr ca 1;Spo in 1","Poe_1","Aero Plant;NA","Agrostis_alba;Agrostis_alba;_Agrostis_alba_alba;_Agrostis_gigantea;_Agrostis_gigantea_var._dispar;_Agrostis_nigra;_Agrostis_stolonifera_var._major;_Black_Bent;_Grasses;_Plants;_Poaceae;_Redtop;_Water_Bentgrass;Agrostis_capillaris;_Agrostis_tenuis;_Agrostis_vulgaris;_Browntop;_Common_Bent;_Grasses;_Plants;_Poaceae;Agrostis_elongata;_Agrostis_indica;_Agrostis_tenacissima;_Agrostis_tenuissima;_Grasses;_Plants;_Poaceae;_Rattail_Smutgrass;_Smut_Grass;_Sporobolus_angustus;_Sporobolus_berterianus;_Sporobolus_berteroanus;_Sporobolus_elongatus;_Sporobolus_exilis;_Sporobolus_indicus;_Sporobolus_lamarckii;_Vilfa_angusta;_Vilfa_berteroana;_Vilfa_elongata;_Vilfa_exilis;_Vilfa_familiaris;_Vilfa_indica;_Vilfa_rupestris","Agrostis_capillaris","Agrostis_capillaris","1b"
"2","Agrostis_capillaris","Agrostis","Poe_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Poe_12","NA","NA","Agrostis_capillaris","Agrostis_capillaris","1b"
"3","Agrostis_capillaris","Agrostis","Poe_4","AF099: Berberine bridge enzyme","AllergomeData","NA","Agr g 4","Poe_4","NA","Agrostis_alba;_Agrostis_alba_alba;_Agrostis_gigantea;_Agrostis_gigantea_var._dispar;_Agrostis_nigra;_Agrostis_stolonifera_var._major;_Black_Bent;_Grasses;_Plants;_Poaceae;_Redtop;_Water_Bentgrass","Agrostis_capillaris","Agrostis_capillaris","1b"
"4","Agrostis_capillaris","Agrostis","Poe_5","AF102: Group 5/6 grass pollen allergen","AllergomeData","NA","Agr ca 5;Agr s 5","Poe_5","NA","Agrostis_capillaris;_Agrostis_tenuis;_Agrostis_vulgaris;_Browntop;_Common_Bent;_Grasses;_Plants;_Poaceae;Agrostis_stolonifera;_Creeping_Bent;_Grasses;_Plants;_Poaceae","Agrostis_capillaris","Agrostis_capillaris","1b"
"5","Agrostis_capillaris","Agrostis","Poe_7","AF007: EF hand family","AllergomeData","NA","Spo in 7","Poe_7","NA","Agrostis_elongata;_Agrostis_indica;_Agrostis_tenacissima;_Agrostis_tenuissima;_Grasses;_Plants;_Poaceae;_Rattail_Smutgrass;_Smut_Grass;_Sporobolus_angustus;_Sporobolus_berterianus;_Sporobolus_berteroanus;_Sporobolus_elongatus;_Sporobolus_exilis;_Sporobolus_indicus;_Sporobolus_lamarckii;_Vilfa_angusta;_Vilfa_berteroana;_Vilfa_elongata;_Vilfa_exilis;_Vilfa_familiaris;_Vilfa_indica;_Vilfa_rupestris","Agrostis_capillaris","Agrostis_capillaris","1b"
"6","Agrostis_capillaris","Agrostis","Spo_in_13","AF057: Polygalacturonase","AllergomeData","NA","Spo in 13","Agrostis_13","NA","Agrostis_elongata;_Agrostis_indica;_Agrostis_tenacissima;_Agrostis_tenuissima;_Grasses;_Plants;_Poaceae;_Rattail_Smutgrass;_Smut_Grass;_Sporobolus_angustus;_Sporobolus_berterianus;_Sporobolus_berteroanus;_Sporobolus_elongatus;_Sporobolus_exilis;_Sporobolus_indicus;_Sporobolus_lamarckii;_Vilfa_angusta;_Vilfa_berteroana;_Vilfa_elongata;_Vilfa_exilis;_Vilfa_familiaris;_Vilfa_indica;_Vilfa_rupestris","Agrostis_capillaris","Agrostis_capillaris","3"
"7","Agrostis_gigantea","Agrostis","Poe_1","AF093: Expansin and expansin-like","AllergenOnline;AllergomeData","NA","Agr a 1;Agr g 1;Agr ca 1;Spo in 1","Poe_1","Aero Plant;NA","Agrostis_alba;Agrostis_alba;_Agrostis_alba_alba;_Agrostis_gigantea;_Agrostis_gigantea_var._dispar;_Agrostis_nigra;_Agrostis_stolonifera_var._major;_Black_Bent;_Grasses;_Plants;_Poaceae;_Redtop;_Water_Bentgrass;Agrostis_capillaris;_Agrostis_tenuis;_Agrostis_vulgaris;_Browntop;_Common_Bent;_Grasses;_Plants;_Poaceae;Agrostis_elongata;_Agrostis_indica;_Agrostis_tenacissima;_Agrostis_tenuissima;_Grasses;_Plants;_Poaceae;_Rattail_Smutgrass;_Smut_Grass;_Sporobolus_angustus;_Sporobolus_berterianus;_Sporobolus_berteroanus;_Sporobolus_elongatus;_Sporobolus_exilis;_Sporobolus_indicus;_Sporobolus_lamarckii;_Vilfa_angusta;_Vilfa_berteroana;_Vilfa_elongata;_Vilfa_exilis;_Vilfa_familiaris;_Vilfa_indica;_Vilfa_rupestris","Agrostis_gigantea","Agrostis_gigantea","1b"
"8","Agrostis_gigantea","Agrostis","Poe_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Poe_12","NA","NA","Agrostis_gigantea","Agrostis_gigantea","1b"
"9","Agrostis_gigantea","Agrostis","Poe_4","AF099: Berberine bridge enzyme","AllergomeData","NA","Agr g 4","Poe_4","NA","Agrostis_alba;_Agrostis_alba_alba;_Agrostis_gigantea;_Agrostis_gigantea_var._dispar;_Agrostis_nigra;_Agrostis_stolonifera_var._major;_Black_Bent;_Grasses;_Plants;_Poaceae;_Redtop;_Water_Bentgrass","Agrostis_gigantea","Agrostis_gigantea","1b"
"10","Agrostis_gigantea","Agrostis","Poe_5","AF102: Group 5/6 grass pollen allergen","AllergomeData","NA","Agr ca 5;Agr s 5","Poe_5","NA","Agrostis_capillaris;_Agrostis_tenuis;_Agrostis_vulgaris;_Browntop;_Common_Bent;_Grasses;_Plants;_Poaceae;Agrostis_stolonifera;_Creeping_Bent;_Grasses;_Plants;_Poaceae","Agrostis_gigantea","Agrostis_gigantea","1b"
"11","Agrostis_gigantea","Agrostis","Poe_7","AF007: EF hand family","AllergomeData","NA","Spo in 7","Poe_7","NA","Agrostis_elongata;_Agrostis_indica;_Agrostis_tenacissima;_Agrostis_tenuissima;_Grasses;_Plants;_Poaceae;_Rattail_Smutgrass;_Smut_Grass;_Sporobolus_angustus;_Sporobolus_berterianus;_Sporobolus_berteroanus;_Sporobolus_elongatus;_Sporobolus_exilis;_Sporobolus_indicus;_Sporobolus_lamarckii;_Vilfa_angusta;_Vilfa_berteroana;_Vilfa_elongata;_Vilfa_exilis;_Vilfa_familiaris;_Vilfa_indica;_Vilfa_rupestris","Agrostis_gigantea","Agrostis_gigantea","1b"
"12","Agrostis_gigantea","Agrostis","Spo_in_13","AF057: Polygalacturonase","AllergomeData","NA","Spo in 13","Agrostis_13","NA","Agrostis_elongata;_Agrostis_indica;_Agrostis_tenacissima;_Agrostis_tenuissima;_Grasses;_Plants;_Poaceae;_Rattail_Smutgrass;_Smut_Grass;_Sporobolus_angustus;_Sporobolus_berterianus;_Sporobolus_berteroanus;_Sporobolus_elongatus;_Sporobolus_exilis;_Sporobolus_indicus;_Sporobolus_lamarckii;_Vilfa_angusta;_Vilfa_berteroana;_Vilfa_elongata;_Vilfa_exilis;_Vilfa_familiaris;_Vilfa_indica;_Vilfa_rupestris","Agrostis_gigantea","Agrostis_gigantea","3"
"13","Agrostis_stolonifera","Agrostis","Poe_1","AF093: Expansin and expansin-like","AllergenOnline;AllergomeData","NA","Agr a 1;Agr g 1;Agr ca 1;Spo in 1","Poe_1","Aero Plant;NA","Agrostis_alba;Agrostis_alba;_Agrostis_alba_alba;_Agrostis_gigantea;_Agrostis_gigantea_var._dispar;_Agrostis_nigra;_Agrostis_stolonifera_var._major;_Black_Bent;_Grasses;_Plants;_Poaceae;_Redtop;_Water_Bentgrass;Agrostis_capillaris;_Agrostis_tenuis;_Agrostis_vulgaris;_Browntop;_Common_Bent;_Grasses;_Plants;_Poaceae;Agrostis_elongata;_Agrostis_indica;_Agrostis_tenacissima;_Agrostis_tenuissima;_Grasses;_Plants;_Poaceae;_Rattail_Smutgrass;_Smut_Grass;_Sporobolus_angustus;_Sporobolus_berterianus;_Sporobolus_berteroanus;_Sporobolus_elongatus;_Sporobolus_exilis;_Sporobolus_indicus;_Sporobolus_lamarckii;_Vilfa_angusta;_Vilfa_berteroana;_Vilfa_elongata;_Vilfa_exilis;_Vilfa_familiaris;_Vilfa_indica;_Vilfa_rupestris","Agrostis_stolonifera","Agrostis_stolonifera","1b"
"14","Agrostis_stolonifera","Agrostis","Poe_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Poe_12","NA","NA","Agrostis_stolonifera","Agrostis_stolonifera","1b"
"15","Agrostis_stolonifera","Agrostis","Poe_4","AF099: Berberine bridge enzyme","AllergomeData","NA","Agr g 4","Poe_4","NA","Agrostis_alba;_Agrostis_alba_alba;_Agrostis_gigantea;_Agrostis_gigantea_var._dispar;_Agrostis_nigra;_Agrostis_stolonifera_var._major;_Black_Bent;_Grasses;_Plants;_Poaceae;_Redtop;_Water_Bentgrass","Agrostis_stolonifera","Agrostis_stolonifera","1b"
"16","Agrostis_stolonifera","Agrostis","Poe_5","AF102: Group 5/6 grass pollen allergen","AllergomeData","NA","Agr ca 5;Agr s 5","Poe_5","NA","Agrostis_capillaris;_Agrostis_tenuis;_Agrostis_vulgaris;_Browntop;_Common_Bent;_Grasses;_Plants;_Poaceae;Agrostis_stolonifera;_Creeping_Bent;_Grasses;_Plants;_Poaceae","Agrostis_stolonifera","Agrostis_stolonifera","1b"
"17","Agrostis_stolonifera","Agrostis","Poe_7","AF007: EF hand family","AllergomeData","NA","Spo in 7","Poe_7","NA","Agrostis_elongata;_Agrostis_indica;_Agrostis_tenacissima;_Agrostis_tenuissima;_Grasses;_Plants;_Poaceae;_Rattail_Smutgrass;_Smut_Grass;_Sporobolus_angustus;_Sporobolus_berterianus;_Sporobolus_berteroanus;_Sporobolus_elongatus;_Sporobolus_exilis;_Sporobolus_indicus;_Sporobolus_lamarckii;_Vilfa_angusta;_Vilfa_berteroana;_Vilfa_elongata;_Vilfa_exilis;_Vilfa_familiaris;_Vilfa_indica;_Vilfa_rupestris","Agrostis_stolonifera","Agrostis_stolonifera","1b"
"18","Agrostis_stolonifera","Agrostis","Spo_in_13","AF057: Polygalacturonase","AllergomeData","NA","Spo in 13","Agrostis_13","NA","Agrostis_elongata;_Agrostis_indica;_Agrostis_tenacissima;_Agrostis_tenuissima;_Grasses;_Plants;_Poaceae;_Rattail_Smutgrass;_Smut_Grass;_Sporobolus_angustus;_Sporobolus_berterianus;_Sporobolus_berteroanus;_Sporobolus_elongatus;_Sporobolus_exilis;_Sporobolus_indicus;_Sporobolus_lamarckii;_Vilfa_angusta;_Vilfa_berteroana;_Vilfa_elongata;_Vilfa_exilis;_Vilfa_familiaris;_Vilfa_indica;_Vilfa_rupestris","Agrostis_stolonifera","Agrostis_stolonifera","3"
"19","Ambrosia_coronopifolia","Ambrosia","Amb_a_1","AF073: Pectate lyase","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Amb a 1;Amb a 1.0101","Ambrosia_1","Airway;weed Asterales;Aero Plant;NA","Ambrosia_artemisiifolia;Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"20","Ambrosia_coronopifolia","Ambrosia","Amb_a_10","AF007: EF hand family","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Amb a 10;Amb a 10.0101","Ambrosia_10","Airway;weed Asterales;Aero Plant;NA","Ambrosia_artemisiifolia;Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"21","Ambrosia_coronopifolia","Ambrosia","Amb_a_11","AF030: Papain-like cysteine protease","IUISallergens;AllergenOnline;AllergomeData","NA","Amb a 11;Amb a 11.0101","Ambrosia_11","Airway;Aero Plant;NA","Ambrosia_artemisiifolia;Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"22","Ambrosia_coronopifolia","Ambrosia","Amb_a_12","AF031: Enolase","IUISallergens;AllergomeData","IUIS","Amb a 12","Ambrosia_12","Airway;NA","Ambrosia_artemisiifolia;Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"23","Ambrosia_coronopifolia","Ambrosia","Amb_a_2","AF112: Plastocyanin","IUISallergens;SDAPallergen","AllFam","Amb a 2","Ambrosia_2","Airway;weed Asterales","Ambrosia_artemisiifolia","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"24","Ambrosia_coronopifolia","Ambrosia","Amb_a_3","AF112: Plastocyanin","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Amb a 3;Amb a 3.0101","Ambrosia_3","Airway;weed Asterales;Aero Plant;NA","Ambrosia_artemisiifolia;Ambrosia_artemisiifolia_(elatior);Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"25","Ambrosia_coronopifolia","Ambrosia","Amb_a_4","AF059: Plant defensin","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Amb a 4;Amb a 4.0101","Ambrosia_4","Airway;weed Asterales;Aero Plant;NA","Ambrosia_artemisiifolia;Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"26","Ambrosia_coronopifolia","Ambrosia","Amb_a_5","AF118: Group 5 ragweed allergen","IUISallergens;SDAPallergen;AllergomeData","NA","Amb a 5","Ambrosia_5","Airway;weed Asterales;NA","Ambrosia_artemisiifolia;Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"27","Ambrosia_coronopifolia","Ambrosia","Amb_a_6","AF050: Prolamin superfamily","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Amb a 6;Amb a 6.0101","Ambrosia_6","Airway;weed Asterales;Aero Plant;NA","Ambrosia_artemisiifolia;Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"28","Ambrosia_coronopifolia","Ambrosia","Amb_a_7","AF112: Plastocyanin","IUISallergens;SDAPallergen;AllergomeData","IUIS","Amb a 7","Ambrosia_7","Airway;weed Asterales;NA","Ambrosia_artemisiifolia;Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"29","Ambrosia_coronopifolia","Ambrosia","Amb_a_8","AF051: Profilin","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Amb a 8;Amb a 8.0101","Ambrosia_8","Airway;weed Asterales;Aero Plant;NA","Ambrosia_artemisiifolia;Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"30","Ambrosia_coronopifolia","Ambrosia","Amb_a_9","AF007: EF hand family","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Amb a 9;Amb a 9.0101","Ambrosia_9","Airway;weed Asterales;Aero Plant;NA","Ambrosia_artemisiifolia;Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"31","Ambrosia_coronopifolia","Ambrosia","Amb_a_CPI","AF005: Cystatin","AllergomeData","AllFam, Allergome","Amb a CPI","Ambrosia_CPI","NA","Ambrosia_artemisiifolia;_Ambrosia_elatior;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Short_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"32","Ambrosia_coronopifolia","Ambrosia","Amb_p_1","AF073: Pectate lyase","AllergomeData","NA","Amb p 1","Ambrosia_1","NA","Ambrosia_psilostachya;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Western_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","1"
"33","Ambrosia_coronopifolia","Ambrosia","Amb_p_5","AF118: Group 5 ragweed allergen","AllergenOnline;IUISallergens;SDAPallergen;AllergomeData","NA","Amb p 5","Ambrosia_5","Aero Plant;Airway;weed Asterales;NA","Ambrosia_artemisiifolia_(elatior);Ambrosia_psilostachya;Ambrosia_psilostachya;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants;_Western_Ragweed","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3;1"
"34","Ambrosia_coronopifolia","Ambrosia","Amb_t_5","AF118: Group 5 ragweed allergen","IUISallergens;SDAPallergen;AllergenOnline;AllergomeData","NA","Amb t 5;Amb t 5.0101","Ambrosia_5","Airway;weed Asterales;Aero Plant;NA","Ambrosia_trifida;Ambrosia_trifida;_Asteraceae;_Giant_Ragweed;_Mugwort/Ragweed-related_Species;_Plants","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"35","Ambrosia_coronopifolia","Ambrosia","Amb_t_8","AF051: Profilin","AllergomeData","NA","Amb t 8","Ambrosia_8","NA","Ambrosia_trifida;_Asteraceae;_Giant_Ragweed;_Mugwort/Ragweed-related_Species;_Plants","Ambrosia_coronopifolia","Ambrosia_coronopifolia","3"
"36","Anthoxanthum_odoratum","Anthoxanthum","Ant_o_13","AF057: Polygalacturonase","AllergomeData","NA","Ant o 13","Anthoxanthum_13","NA","Anthoxanthum_odoratum;_Grasses;_Plants;_Poaceae;_Sweet_Vernal","Anthoxanthum_odoratum","Anthoxanthum_odoratum","1"
"37","Anthoxanthum_odoratum","Anthoxanthum","Ant_o_2","AF093: Expansin and expansin-like","AllergomeData","NA","Ant o 2","Anthoxanthum_2","NA","Anthoxanthum_odoratum;_Grasses;_Plants;_Poaceae;_Sweet_Vernal","Anthoxanthum_odoratum","Anthoxanthum_odoratum","1"
"38","Anthoxanthum_odoratum","Anthoxanthum","Ant_o_6","AF102: Group 5/6 grass pollen allergen","AllergomeData","NA","Ant o 6","Anthoxanthum_6","NA","Anthoxanthum_odoratum;_Grasses;_Plants;_Poaceae;_Sweet_Vernal","Anthoxanthum_odoratum","Anthoxanthum_odoratum","1"
"39","Anthoxanthum_odoratum","Anthoxanthum","Poe_1","AF093: Expansin and expansin-like","AllergenOnline;IUISallergens;SDAPallergen;AllergomeData","NA","Ant o 1","Poe_1","Aero Plant;Airway;grass Poales;NA","Anthoxanthum_odoratum;Anthoxanthum_odoratum;_Grasses;_Plants;_Poaceae;_Sweet_Vernal","Anthoxanthum_odoratum","Anthoxanthum_odoratum","1b"
"40","Anthoxanthum_odoratum","Anthoxanthum","Poe_12","AF051: Profilin","AllergomeData","NA","Ant o 12","Poe_12","NA","Anthoxanthum_odoratum;_Grasses;_Plants;_Poaceae;_Sweet_Vernal","Anthoxanthum_odoratum","Anthoxanthum_odoratum","1b"
"41","Anthoxanthum_odoratum","Anthoxanthum","Poe_4","AF099: Berberine bridge enzyme","AllergomeData","NA","Ant o 4","Poe_4","NA","Anthoxanthum_odoratum;_Grasses;_Plants;_Poaceae;_Sweet_Vernal","Anthoxanthum_odoratum","Anthoxanthum_odoratum","1b"
"42","Anthoxanthum_odoratum","Anthoxanthum","Poe_5","AF102: Group 5/6 grass pollen allergen","AllergomeData","NA","Ant o 5","Poe_5","NA","Anthoxanthum_odoratum;_Grasses;_Plants;_Poaceae;_Sweet_Vernal","Anthoxanthum_odoratum","Anthoxanthum_odoratum","1b"
"43","Anthoxanthum_odoratum","Anthoxanthum","Poe_7","AF007: EF hand family","AllergomeData","NA","Ant o 7","Poe_7","NA","Anthoxanthum_odoratum;_Grasses;_Plants;_Poaceae;_Sweet_Vernal","Anthoxanthum_odoratum","Anthoxanthum_odoratum","1b"
"44","Arabidopsis_arenosa_subsp._arenosa","Arabidopsis","Ara_t_3","AF050: Prolamin superfamily","AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=1085","Ara t 3","Arabidopsis_3","NA","Arabidopsis_thaliana;_Brassicaceae;_Mouse-ear_Cress;_Plants;_Thale_Cress","Arabidopsis_arenosa_subsp._arenosa","Arabidopsis_arenosa_subsp._arenosa","3"
"45","Arabidopsis_arenosa_subsp._arenosa","Arabidopsis","Ara_t_8","AF051: Profilin","SDAPallergen;AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=840","Ara t 8","Arabidopsis_8","plant  ;NA","Arabidopsis_thaliana;Arabidopsis_thaliana;_Brassicaceae;_Mouse-ear_Cress;_Plants;_Thale_Cress","Arabidopsis_arenosa_subsp._arenosa","Arabidopsis_arenosa_subsp._arenosa","3"
"46","Arabidopsis_arenosa_subsp._arenosa","Arabidopsis","Ara_t_expansin","AF093: Expansin and expansin-like","SDAPallergen","https://fermi.utmb.edu/cgi-bin/SDAP/sdap_01","Ara t expansin","Arabidopsis_expansin","plant  ","Arabidopsis_thaliana","Arabidopsis_arenosa_subsp._arenosa","Arabidopsis_arenosa_subsp._arenosa","3"
"47","Arabidopsis_arenosa_subsp._arenosa","Arabidopsis","Ara_t_GLP","AF045: Cupin","AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=779","Ara t GLP","Arabidopsis_GLP","NA","Arabidopsis_thaliana;_Brassicaceae;_Mouse-ear_Cress;_Plants;_Thale_Cress","Arabidopsis_arenosa_subsp._arenosa","Arabidopsis_arenosa_subsp._arenosa","3"
"48","Arabidopsis_thaliana","Arabidopsis","Ara_t_3","AF050: Prolamin superfamily","AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=1085","Ara t 3","Arabidopsis_3","NA","Arabidopsis_thaliana;_Brassicaceae;_Mouse-ear_Cress;_Plants;_Thale_Cress","Arabidopsis_thaliana","Arabidopsis_thaliana","1"
"49","Arabidopsis_thaliana","Arabidopsis","Ara_t_8","AF051: Profilin","SDAPallergen;AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=840","Ara t 8","Arabidopsis_8","plant  ;NA","Arabidopsis_thaliana;Arabidopsis_thaliana;_Brassicaceae;_Mouse-ear_Cress;_Plants;_Thale_Cress","Arabidopsis_thaliana","Arabidopsis_thaliana","1"
"50","Arabidopsis_thaliana","Arabidopsis","Ara_t_expansin","AF093: Expansin and expansin-like","SDAPallergen","https://fermi.utmb.edu/cgi-bin/SDAP/sdap_01","Ara t expansin","Arabidopsis_expansin","plant  ","Arabidopsis_thaliana","Arabidopsis_thaliana","Arabidopsis_thaliana","1"
"51","Arabidopsis_thaliana","Arabidopsis","Ara_t_GLP","AF045: Cupin","AllergomeData","http://www.allergome.org/script/dettaglio.php?id_molecule=779","Ara t GLP","Arabidopsis_GLP","NA","Arabidopsis_thaliana;_Brassicaceae;_Mouse-ear_Cress;_Plants;_Thale_Cress","Arabidopsis_thaliana","Arabidopsis_thaliana","1"
"52","Arrhenatherum_elatius","Arrhenatherum","Poe_1","AF093: Expansin and expansin-like","AllergomeData","NA","Arr e 1","Poe_1","NA","Arrhenatherum_elatius;_Avena_elatior;_False_Oat-grass;_Grasses;_Plants;_Poaceae","Arrhenatherum_elatius","Arrhenatherum_elatius","1b"
"53","Arrhenatherum_elatius","Arrhenatherum","Poe_12","AF051: Profilin","allergen added based on Grass taxonomy","NA","NA","Poe_12","NA","NA","Arrhenatherum_elatius","Arrhenatherum_elatius","1b"
"54","Arrhenatherum_elatius","Arrhenatherum","Poe_4","AF099: Berberine bridge enzyme","allergen added based on Grass taxonomy","NA","NA","Poe_4","NA","NA","Arrhenatherum_elatius","Arrhenatherum_elatius","1b"
"55","Arrhenatherum_elatius","Arrhenatherum","Poe_5","AF102: Group 5/6 grass pollen allergen","AllergomeData","NA","Arr e 5","Poe_5","NA","Arrhenatherum_elatius;_Avena_elatior;_False_Oat-grass;_Grasses;_Plants;_Poaceae","Arrhenatherum_elatius","Arrhenatherum_elatius","1b"
"56","Arrhenatherum_elatius","Arrhenatherum","Poe_7","AF007: EF hand family","allergen added based on Grass taxonomy","NA","NA","Poe_7","NA","NA","Arrhenatherum_elatius","Arrhenatherum_elatius","1b"
"57","Artemisia_campestris","Artemisia","Art_ab_1","AF059: Plant defensin","AllergomeData;IUISallergens","NA","Art ab 1","Artemisia_1","NA;Airway","Absinthe;_Absinthe_Wormwood;_Absinthium;_Artemisia_absinthium;_Asteraceae;_Common_Wormwood;_Mugwort;_Mugwort/Ragweed-related_Species;_Plants;Artemisia_absinthium","Artemisia_campestris","Artemisia_campestris","3"
"58","Artemisia_campestris","Artemisia","Art_an_1","AF059: Plant defensin","AllergomeData;IUISallergens","NA","Art an 1","Artemisia_1","NA;Airway","Annual_Wormwood;_Artemisia_annua;_Asteraceae;_Chinese_Wormwood;_Mugwort/Ragweed-related_Species;_Plants;_Sweet_Annie;_Sweet_Sagewort;_Sweet_Wormwood;Artemisia_annua","Artemisia_campestris","Artemisia_campestris","3"
"59","Artemisia_campestris","Artemisia","Art_an_3","AF050: Prolamin superfamily","AllergomeData","NA","Art an 3","Artemisia_3","NA","Annual_Wormwood;_Artemisia_annua;_Asteraceae;_Chinese_Wormwood;_Mugwort/Ragweed-related_Species;_Plants;_Sweet_Annie;_Sweet_Sagewort;_Sweet_Wormwood","Artemisia_campestris","Artemisia_campestris","3"
"60","Artemisia_campestris","Artemisia","Art_an_7","Putative Galactose Oxidase","AllergomeData;IUISallergens;AllergenOnline","IUIS","Art an 7","Artemisia_7","NA;Airway;Unassigned","Annual_Wormwood;_Artemisia_annua;_Asteraceae;_Chinese_Wormwood;_Mugwort/Ragweed-related_Species;_Plants;_Sweet_Annie;_Sweet_Sagewort;_Sweet_Wormwood;Artemisia_annua;Artemisia_argyi;Artemisia_capillaris;Artemisia_gmelinii;Artemisia_lavandulifolia;Artemisia_sieversiana;Artemisia_vulgaris","Artemisia_campestris","Artemisia_campestris","3"
"61","Artemisia_campestris","Artemisia","Art_ap_1","AF059: Plant defensin","AllergomeData","NA","Art ap 1","Artemisia_1","NA","Artemisia;_Artemisia_apiacea;_Asteraceae;_Mugwort/Ragweed-related_Species;_Plants","Artemisia_campestris","Artemisia_campestris","3"
"62","Artemisia_campestris","Artemisia","Art_ar_1","AF059: Plant defensin","AllergomeData","NA","Art ar 1","Artemisia_1","NA","Artemisia_argyi;_Asteraceae;_Chinese_Mugwort;_Mugwort/Ragweed-related_Species;_Plants;_Silvery_Wormwood","Artemisia_campestris","Artemisia_campestris","3"
"63","Artemisia_campestris","Artemisia","Art_ar_2","AF044: CAP family","IUISallergens;AllergomeData","NA","Art ar 2","Artemisia_2","Airway;NA","Artemisia_argyi;Artemisia_argyi;_Asteraceae;_Chinese_Mugwort;_Mugwort/Ragweed-related_Species;_Plants;_Silvery_Wormwood","Artemisia_campestris","Artemisia_campestris","3"
